scope_id,quarter_id,plant,work_center,prior_quarter_bottleneck_flag,prior_quarter_overload_hours,prior_quarter_mitigation_used,carry_over_capacity_risk_flag,learning_note
mvp_3plant,2027-Q1,NW02,P01_NW02_ASSY_1,True,320799.68,no_lever_available,True,"NW02/P01_NW02_ASSY_1: bottleneck persisted from 2026-Q4 into 2027-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q2,NW02,P01_NW02_ASSY_1,True,318440.68,no_lever_available,True,"NW02/P01_NW02_ASSY_1: bottleneck persisted from 2027-Q1 into 2027-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q3,NW02,P01_NW02_ASSY_1,True,319600.25,no_lever_available,True,"NW02/P01_NW02_ASSY_1: bottleneck persisted from 2027-Q2 into 2027-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q4,NW02,P01_NW02_ASSY_1,True,331722.9,no_lever_available,True,"NW02/P01_NW02_ASSY_1: bottleneck persisted from 2027-Q3 into 2027-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q1,NW02,P01_NW02_ASSY_1,True,341393.03,no_lever_available,True,"NW02/P01_NW02_ASSY_1: bottleneck persisted from 2027-Q4 into 2028-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q2,NW02,P01_NW02_ASSY_1,True,311882.93,no_lever_available,True,"NW02/P01_NW02_ASSY_1: bottleneck persisted from 2028-Q1 into 2028-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q3,NW02,P01_NW02_ASSY_1,True,337541.44,no_lever_available,True,"NW02/P01_NW02_ASSY_1: bottleneck persisted from 2028-Q2 into 2028-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q4,NW02,P01_NW02_ASSY_1,True,325932.26,no_lever_available,True,"NW02/P01_NW02_ASSY_1: bottleneck persisted from 2028-Q3 into 2028-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q1,NW02,P01_NW02_EXTRUSION_1,False,0.0,no_lever_available,False,NW02/P01_NW02_EXTRUSION_1: no prior quarter data — first planning period
mvp_3plant,2026-Q2,NW02,P01_NW02_EXTRUSION_1,True,247940.2,no_lever_available,True,"NW02/P01_NW02_EXTRUSION_1: bottleneck persisted from 2026-Q1 into 2026-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q3,NW02,P01_NW02_EXTRUSION_1,True,248062.91,no_lever_available,True,"NW02/P01_NW02_EXTRUSION_1: bottleneck persisted from 2026-Q2 into 2026-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q4,NW02,P01_NW02_EXTRUSION_1,True,255213.57,no_lever_available,True,"NW02/P01_NW02_EXTRUSION_1: bottleneck persisted from 2026-Q3 into 2026-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q1,NW02,P01_NW02_EXTRUSION_1,True,243804.85,no_lever_available,True,"NW02/P01_NW02_EXTRUSION_1: bottleneck persisted from 2026-Q4 into 2027-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q2,NW02,P01_NW02_EXTRUSION_1,True,248655.33,no_lever_available,True,"NW02/P01_NW02_EXTRUSION_1: bottleneck persisted from 2027-Q1 into 2027-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q3,NW02,P01_NW02_EXTRUSION_1,True,249978.55,no_lever_available,True,"NW02/P01_NW02_EXTRUSION_1: bottleneck persisted from 2027-Q2 into 2027-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q4,NW02,P01_NW02_EXTRUSION_1,True,236208.68,no_lever_available,True,"NW02/P01_NW02_EXTRUSION_1: bottleneck persisted from 2027-Q3 into 2027-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q1,NW02,P01_NW02_EXTRUSION_1,True,250841.56,no_lever_available,True,"NW02/P01_NW02_EXTRUSION_1: bottleneck persisted from 2027-Q4 into 2028-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q2,NW02,P01_NW02_EXTRUSION_1,True,252692.77,no_lever_available,True,"NW02/P01_NW02_EXTRUSION_1: bottleneck persisted from 2028-Q1 into 2028-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q3,NW02,P01_NW02_EXTRUSION_1,True,251917.17,no_lever_available,True,"NW02/P01_NW02_EXTRUSION_1: bottleneck persisted from 2028-Q2 into 2028-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q4,NW02,P01_NW02_EXTRUSION_1,True,248551.58,no_lever_available,True,"NW02/P01_NW02_EXTRUSION_1: bottleneck persisted from 2028-Q3 into 2028-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q1,NW02,P01_NW02_GRINDING_1,False,0.0,no_lever_available,False,NW02/P01_NW02_GRINDING_1: no prior quarter data — first planning period
mvp_3plant,2026-Q2,NW02,P01_NW02_GRINDING_1,True,179937.66,no_lever_available,True,"NW02/P01_NW02_GRINDING_1: bottleneck persisted from 2026-Q1 into 2026-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q3,NW02,P01_NW02_GRINDING_1,True,178087.04,no_lever_available,True,"NW02/P01_NW02_GRINDING_1: bottleneck persisted from 2026-Q2 into 2026-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q4,NW02,P01_NW02_GRINDING_1,True,184144.3,no_lever_available,True,"NW02/P01_NW02_GRINDING_1: bottleneck persisted from 2026-Q3 into 2026-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q1,NW02,P01_NW02_GRINDING_1,True,180627.73,no_lever_available,True,"NW02/P01_NW02_GRINDING_1: bottleneck persisted from 2026-Q4 into 2027-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q2,NW02,P01_NW02_GRINDING_1,True,175758.83,no_lever_available,True,"NW02/P01_NW02_GRINDING_1: bottleneck persisted from 2027-Q1 into 2027-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q3,NW02,P01_NW02_GRINDING_1,True,174512.06,no_lever_available,True,"NW02/P01_NW02_GRINDING_1: bottleneck persisted from 2027-Q2 into 2027-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q4,NW02,P01_NW02_GRINDING_1,True,188952.47,no_lever_available,True,"NW02/P01_NW02_GRINDING_1: bottleneck persisted from 2027-Q3 into 2027-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q1,NW02,P01_NW02_GRINDING_1,True,180233.95,no_lever_available,True,"NW02/P01_NW02_GRINDING_1: bottleneck persisted from 2027-Q4 into 2028-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q2,NW02,P01_NW02_GRINDING_1,True,188890.93,no_lever_available,True,"NW02/P01_NW02_GRINDING_1: bottleneck persisted from 2028-Q1 into 2028-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q3,NW02,P01_NW02_GRINDING_1,True,184345.55,no_lever_available,True,"NW02/P01_NW02_GRINDING_1: bottleneck persisted from 2028-Q2 into 2028-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q4,NW02,P01_NW02_GRINDING_1,True,184043.59,no_lever_available,True,"NW02/P01_NW02_GRINDING_1: bottleneck persisted from 2028-Q3 into 2028-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q1,NW02,P01_NW02_LATHE_1,False,0.0,no_lever_available,False,NW02/P01_NW02_LATHE_1: no prior quarter data — first planning period
mvp_3plant,2026-Q2,NW02,P01_NW02_LATHE_1,True,260947.66,no_lever_available,True,"NW02/P01_NW02_LATHE_1: bottleneck persisted from 2026-Q1 into 2026-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q3,NW02,P01_NW02_LATHE_1,True,286489.05,no_lever_available,True,"NW02/P01_NW02_LATHE_1: bottleneck persisted from 2026-Q2 into 2026-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q4,NW02,P01_NW02_LATHE_1,True,265500.7,no_lever_available,True,"NW02/P01_NW02_LATHE_1: bottleneck persisted from 2026-Q3 into 2026-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q1,NW02,P01_NW02_LATHE_1,True,270979.06,no_lever_available,True,"NW02/P01_NW02_LATHE_1: bottleneck persisted from 2026-Q4 into 2027-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q2,NW02,P01_NW02_LATHE_1,True,279620.26,no_lever_available,True,"NW02/P01_NW02_LATHE_1: bottleneck persisted from 2027-Q1 into 2027-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q3,NW02,P01_NW02_LATHE_1,True,276941.34,no_lever_available,True,"NW02/P01_NW02_LATHE_1: bottleneck persisted from 2027-Q2 into 2027-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q4,NW02,P01_NW02_LATHE_1,True,258575.0,no_lever_available,True,"NW02/P01_NW02_LATHE_1: bottleneck persisted from 2027-Q3 into 2027-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q1,NW02,P01_NW02_LATHE_1,True,269311.66,no_lever_available,True,"NW02/P01_NW02_LATHE_1: bottleneck persisted from 2027-Q4 into 2028-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q2,NW02,P01_NW02_LATHE_1,True,268733.3,no_lever_available,True,"NW02/P01_NW02_LATHE_1: bottleneck persisted from 2028-Q1 into 2028-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q3,NW02,P01_NW02_LATHE_1,True,269737.02,no_lever_available,True,"NW02/P01_NW02_LATHE_1: bottleneck persisted from 2028-Q2 into 2028-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q4,NW02,P01_NW02_LATHE_1,True,272477.49,no_lever_available,True,"NW02/P01_NW02_LATHE_1: bottleneck persisted from 2028-Q3 into 2028-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q1,NW02,P01_NW02_PRESS_1,False,0.0,no_lever_available,False,NW02/P01_NW02_PRESS_1: no prior quarter data — first planning period
mvp_3plant,2026-Q2,NW02,P01_NW02_PRESS_1,True,224094.72,no_lever_available,True,"NW02/P01_NW02_PRESS_1: bottleneck persisted from 2026-Q1 into 2026-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q3,NW02,P01_NW02_PRESS_1,True,214949.61,no_lever_available,True,"NW02/P01_NW02_PRESS_1: bottleneck persisted from 2026-Q2 into 2026-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q4,NW02,P01_NW02_PRESS_1,True,213627.44,no_lever_available,True,"NW02/P01_NW02_PRESS_1: bottleneck persisted from 2026-Q3 into 2026-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q1,NW02,P01_NW02_PRESS_1,True,217935.73,no_lever_available,True,"NW02/P01_NW02_PRESS_1: bottleneck persisted from 2026-Q4 into 2027-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q2,NW02,P01_NW02_PRESS_1,True,223941.87,no_lever_available,True,"NW02/P01_NW02_PRESS_1: bottleneck persisted from 2027-Q1 into 2027-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q3,NW02,P01_NW02_PRESS_1,True,211008.22,no_lever_available,True,"NW02/P01_NW02_PRESS_1: bottleneck persisted from 2027-Q2 into 2027-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q4,NW02,P01_NW02_PRESS_1,True,207529.18,no_lever_available,True,"NW02/P01_NW02_PRESS_1: bottleneck persisted from 2027-Q3 into 2027-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q1,NW02,P01_NW02_PRESS_1,True,211921.01,no_lever_available,True,"NW02/P01_NW02_PRESS_1: bottleneck persisted from 2027-Q4 into 2028-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q2,NW02,P01_NW02_PRESS_1,True,210044.61,no_lever_available,True,"NW02/P01_NW02_PRESS_1: bottleneck persisted from 2028-Q1 into 2028-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q3,NW02,P01_NW02_PRESS_1,True,216246.78,no_lever_available,True,"NW02/P01_NW02_PRESS_1: bottleneck persisted from 2028-Q2 into 2028-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q4,NW02,P01_NW02_PRESS_1,True,216527.35,no_lever_available,True,"NW02/P01_NW02_PRESS_1: bottleneck persisted from 2028-Q3 into 2028-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q1,NW02,P01_NW02_PRESS_2,False,0.0,no_lever_available,False,NW02/P01_NW02_PRESS_2: no prior quarter data — first planning period
mvp_3plant,2026-Q2,NW02,P01_NW02_PRESS_2,True,350484.96,no_lever_available,True,"NW02/P01_NW02_PRESS_2: bottleneck persisted from 2026-Q1 into 2026-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q3,NW02,P01_NW02_PRESS_2,True,332394.81,no_lever_available,True,"NW02/P01_NW02_PRESS_2: bottleneck persisted from 2026-Q2 into 2026-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q4,NW02,P01_NW02_PRESS_2,True,334471.48,no_lever_available,True,"NW02/P01_NW02_PRESS_2: bottleneck persisted from 2026-Q3 into 2026-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q1,NW02,P01_NW02_PRESS_2,True,333850.93,no_lever_available,True,"NW02/P01_NW02_PRESS_2: bottleneck persisted from 2026-Q4 into 2027-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q2,NW02,P01_NW02_PRESS_2,True,345945.55,no_lever_available,True,"NW02/P01_NW02_PRESS_2: bottleneck persisted from 2027-Q1 into 2027-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q3,NW02,P01_NW02_PRESS_2,True,343995.07,no_lever_available,True,"NW02/P01_NW02_PRESS_2: bottleneck persisted from 2027-Q2 into 2027-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q4,NW02,P01_NW02_PRESS_2,True,330160.86,no_lever_available,True,"NW02/P01_NW02_PRESS_2: bottleneck persisted from 2027-Q3 into 2027-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q1,NW02,P01_NW02_PRESS_2,True,343367.65,no_lever_available,True,"NW02/P01_NW02_PRESS_2: bottleneck persisted from 2027-Q4 into 2028-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q2,NW02,P01_NW02_PRESS_2,True,339912.4,no_lever_available,True,"NW02/P01_NW02_PRESS_2: bottleneck persisted from 2028-Q1 into 2028-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q3,NW02,P01_NW02_PRESS_2,True,349895.53,no_lever_available,True,"NW02/P01_NW02_PRESS_2: bottleneck persisted from 2028-Q2 into 2028-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q4,NW02,P01_NW02_PRESS_2,True,330286.83,no_lever_available,True,"NW02/P01_NW02_PRESS_2: bottleneck persisted from 2028-Q3 into 2028-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q1,NW02,P01_NW02_PRESS_3,False,0.0,no_lever_available,False,NW02/P01_NW02_PRESS_3: no prior quarter data — first planning period
mvp_3plant,2026-Q2,NW02,P01_NW02_PRESS_3,True,159201.86,no_lever_available,True,"NW02/P01_NW02_PRESS_3: bottleneck persisted from 2026-Q1 into 2026-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q3,NW02,P01_NW02_PRESS_3,True,157189.02,no_lever_available,True,"NW02/P01_NW02_PRESS_3: bottleneck persisted from 2026-Q2 into 2026-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q4,NW02,P01_NW02_PRESS_3,True,158330.11,no_lever_available,True,"NW02/P01_NW02_PRESS_3: bottleneck persisted from 2026-Q3 into 2026-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q1,NW02,P01_NW02_PRESS_3,True,148849.23,no_lever_available,True,"NW02/P01_NW02_PRESS_3: bottleneck persisted from 2026-Q4 into 2027-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q2,NW02,P01_NW02_PRESS_3,True,159644.51,no_lever_available,True,"NW02/P01_NW02_PRESS_3: bottleneck persisted from 2027-Q1 into 2027-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q3,NW02,P01_NW02_PRESS_3,True,159603.51,no_lever_available,True,"NW02/P01_NW02_PRESS_3: bottleneck persisted from 2027-Q2 into 2027-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q4,NW02,P01_NW02_PRESS_3,True,159699.46,no_lever_available,True,"NW02/P01_NW02_PRESS_3: bottleneck persisted from 2027-Q3 into 2027-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q1,NW02,P01_NW02_PRESS_3,True,151899.48,no_lever_available,True,"NW02/P01_NW02_PRESS_3: bottleneck persisted from 2027-Q4 into 2028-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q2,NW02,P01_NW02_PRESS_3,True,153614.45,no_lever_available,True,"NW02/P01_NW02_PRESS_3: bottleneck persisted from 2028-Q1 into 2028-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q3,NW02,P01_NW02_PRESS_3,True,158422.15,no_lever_available,True,"NW02/P01_NW02_PRESS_3: bottleneck persisted from 2028-Q2 into 2028-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q4,NW02,P01_NW02_PRESS_3,True,158003.3,no_lever_available,True,"NW02/P01_NW02_PRESS_3: bottleneck persisted from 2028-Q3 into 2028-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q1,NW02,P01_NW02_PRESS_4,False,0.0,no_lever_available,False,NW02/P01_NW02_PRESS_4: no prior quarter data — first planning period
mvp_3plant,2026-Q2,NW02,P01_NW02_PRESS_4,True,198287.6,no_lever_available,True,"NW02/P01_NW02_PRESS_4: bottleneck persisted from 2026-Q1 into 2026-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q3,NW02,P01_NW02_PRESS_4,True,201801.63,no_lever_available,True,"NW02/P01_NW02_PRESS_4: bottleneck persisted from 2026-Q2 into 2026-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q4,NW02,P01_NW02_PRESS_4,True,201190.71,no_lever_available,True,"NW02/P01_NW02_PRESS_4: bottleneck persisted from 2026-Q3 into 2026-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q1,NW02,P01_NW02_PRESS_4,True,193102.35,no_lever_available,True,"NW02/P01_NW02_PRESS_4: bottleneck persisted from 2026-Q4 into 2027-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q2,NW02,P01_NW02_PRESS_4,True,191854.61,no_lever_available,True,"NW02/P01_NW02_PRESS_4: bottleneck persisted from 2027-Q1 into 2027-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q3,NW02,P01_NW02_PRESS_4,True,206502.73,no_lever_available,True,"NW02/P01_NW02_PRESS_4: bottleneck persisted from 2027-Q2 into 2027-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q4,NW02,P01_NW02_PRESS_4,True,205909.28,no_lever_available,True,"NW02/P01_NW02_PRESS_4: bottleneck persisted from 2027-Q3 into 2027-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q1,NW02,P01_NW02_PRESS_4,True,199128.57,no_lever_available,True,"NW02/P01_NW02_PRESS_4: bottleneck persisted from 2027-Q4 into 2028-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q2,NW02,P01_NW02_PRESS_4,True,205703.62,no_lever_available,True,"NW02/P01_NW02_PRESS_4: bottleneck persisted from 2028-Q1 into 2028-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q3,NW02,P01_NW02_PRESS_4,True,203656.58,no_lever_available,True,"NW02/P01_NW02_PRESS_4: bottleneck persisted from 2028-Q2 into 2028-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q4,NW02,P01_NW02_PRESS_4,True,197679.31,no_lever_available,True,"NW02/P01_NW02_PRESS_4: bottleneck persisted from 2028-Q3 into 2028-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q1,NW02,P01_NW02_PRESS_5,False,0.0,no_lever_available,False,NW02/P01_NW02_PRESS_5: no prior quarter data — first planning period
mvp_3plant,2026-Q2,NW02,P01_NW02_PRESS_5,True,348645.13,no_lever_available,True,"NW02/P01_NW02_PRESS_5: bottleneck persisted from 2026-Q1 into 2026-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q3,NW02,P01_NW02_PRESS_5,True,352514.32,no_lever_available,True,"NW02/P01_NW02_PRESS_5: bottleneck persisted from 2026-Q2 into 2026-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q4,NW02,P01_NW02_PRESS_5,True,351916.15,no_lever_available,True,"NW02/P01_NW02_PRESS_5: bottleneck persisted from 2026-Q3 into 2026-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q1,NW02,P01_NW02_PRESS_5,True,335997.74,no_lever_available,True,"NW02/P01_NW02_PRESS_5: bottleneck persisted from 2026-Q4 into 2027-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q2,NW02,P01_NW02_PRESS_5,True,347388.14,no_lever_available,True,"NW02/P01_NW02_PRESS_5: bottleneck persisted from 2027-Q1 into 2027-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q3,NW02,P01_NW02_PRESS_5,True,352284.14,no_lever_available,True,"NW02/P01_NW02_PRESS_5: bottleneck persisted from 2027-Q2 into 2027-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q4,NW02,P01_NW02_PRESS_5,True,329698.53,no_lever_available,True,"NW02/P01_NW02_PRESS_5: bottleneck persisted from 2027-Q3 into 2027-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q1,NW02,P01_NW02_PRESS_5,True,338287.38,no_lever_available,True,"NW02/P01_NW02_PRESS_5: bottleneck persisted from 2027-Q4 into 2028-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q2,NW02,P01_NW02_PRESS_5,True,340421.9,no_lever_available,True,"NW02/P01_NW02_PRESS_5: bottleneck persisted from 2028-Q1 into 2028-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q3,NW02,P01_NW02_PRESS_5,True,324540.02,no_lever_available,True,"NW02/P01_NW02_PRESS_5: bottleneck persisted from 2028-Q2 into 2028-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q4,NW02,P01_NW02_PRESS_5,True,337322.28,no_lever_available,True,"NW02/P01_NW02_PRESS_5: bottleneck persisted from 2028-Q3 into 2028-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q1,NW02,P01_NW02_PRESS_6,False,0.0,no_lever_available,False,NW02/P01_NW02_PRESS_6: no prior quarter data — first planning period
mvp_3plant,2026-Q2,NW02,P01_NW02_PRESS_6,True,521094.18,no_lever_available,True,"NW02/P01_NW02_PRESS_6: bottleneck persisted from 2026-Q1 into 2026-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q3,NW02,P01_NW02_PRESS_6,True,533418.35,no_lever_available,True,"NW02/P01_NW02_PRESS_6: bottleneck persisted from 2026-Q2 into 2026-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2026-Q4,NW02,P01_NW02_PRESS_6,True,546952.99,no_lever_available,True,"NW02/P01_NW02_PRESS_6: bottleneck persisted from 2026-Q3 into 2026-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q1,NW02,P01_NW02_PRESS_6,True,542077.3,no_lever_available,True,"NW02/P01_NW02_PRESS_6: bottleneck persisted from 2026-Q4 into 2027-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q2,NW02,P01_NW02_PRESS_6,True,524026.95,no_lever_available,True,"NW02/P01_NW02_PRESS_6: bottleneck persisted from 2027-Q1 into 2027-Q2 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q3,NW02,P01_NW02_PRESS_6,True,530375.69,no_lever_available,True,"NW02/P01_NW02_PRESS_6: bottleneck persisted from 2027-Q2 into 2027-Q3 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2027-Q4,NW02,P01_NW02_PRESS_6,True,552788.41,no_lever_available,True,"NW02/P01_NW02_PRESS_6: bottleneck persisted from 2027-Q3 into 2027-Q4 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
mvp_3plant,2028-Q1,NW02,P01_NW02_PRESS_6,True,564913.95,no_lever_available,True,"NW02/P01_NW02_PRESS_6: bottleneck persisted from 2027-Q4 into 2028-Q1 (39 prior weeks, 39 current weeks) — escalate lever: no_lever_available"
